ad_id,ad_date,day_of_the_week,hour_of_day,agency,ad_size,platform,device_type,format,impressions,clicks,spend
ads13602,2017-06-16,Friday,13:00,Ogly,336x250,Web,Mobile,Video,20359,73,13
ads13603,2017-06-17,Saturday,13:00,Dentsu,300x250,App,Mobile,Video,10413,1168,61
ads13604,2017-06-18,Sunday,13:00,Zion,480x70,App,Mobile,Display,781,96,3
ads13605,2017-06-19,Monday,13:00,MediaCom,300x250,App,Mobile,Display,10404,1166,58
ads13606,2017-06-20,Tuesday,13:00,Paul and Clark,300x250,App,Mobile,Video,13972,44,12
ads13607,2017-06-21,Wednesday,13:00,Mugen,700x450,Web,Desktop,Video,48182,247,53
ads13608,2017-06-22,Thursday,13:00,Ogly,336x250,Web,Mobile,Display,473,49,2
ads13609,2017-06-23,Friday,13:00,Mugen,720x300,Web,Desktop,Display,437,43,4
ads13610,2017-06-24,Saturday,13:00,Paul and Clark,480x70,Web,Mobile,Display,744,103,4
ads13611,2017-06-25,Sunday,13:00,Zion,336x250,Web,Mobile,Display,279,35,2
ads13612,2017-06-26,Monday,13:00,MediaCom,300x250,Web,Mobile,Video,21013,57,13
ads13613,2017-06-27,Tuesday,13:00,Dentsu,480x70,Web,Mobile,Display,34,0,0
ads13614,2017-06-28,Wednesday,13:00,Mugen,300x600,Web,Desktop,Display,1690,254,12
ads13615,2017-06-29,Thursday,13:00,Dentsu,336x250,Web,Desktop,Video,620,60,4
ads13616,2017-06-30,Friday,13:00,MediaCom,700x450,App,Mobile,Video,11179,1263,69
ads13617,2017-07-01,Saturday,13:00,Ogly,336x250,Web,Desktop,Display,486,54,2
ads13618,2017-07-02,Sunday,13:00,Paul and Clark,300x250,Web,Mobile,Display,578,95,3
ads13619,2017-07-03,Monday,13:00,Zion,728x143,Web,Desktop,Display,1060,94,6
ads13620,2017-07-04,Tuesday,13:00,Zion,336x250,Web,Desktop,Display,1964,213,12
ads13621,2017-07-05,Wednesday,13:00,Paul and Clark,300x250,Web,Mobile,Display,5956,707,36
ads13622,2017-07-06,Thursday,13:00,Ogly,336x250,App,Mobile,Video,309,38,2
ads13623,2017-07-07,Friday,13:00,MediaCom,700x450,Web,Mobile,Video,1132,115,6
ads13624,2017-07-08,Saturday,13:00,Dentsu,336x250,App,Mobile,Display,686,98,3
ads13625,2017-07-09,Sunday,13:00,Mugen,300x250,Web,Desktop,Video,2044,268,14
ads13626,2017-07-10,Monday,13:00,Ogly,480x70,App,Mobile,Display,61,10,1
ads13627,2017-07-11,Tuesday,13:00,Dentsu,300x250,Web,Desktop,Display,489,43,3
ads13628,2017-07-12,Wednesday,13:00,Zion,300x250,Web,Desktop,Video,4867,694,52
ads13629,2017-07-13,Thursday,13:00,MediaCom,720x300,Web,Desktop,Display,375,40,3
ads13630,2017-07-14,Friday,13:00,Paul and Clark,300x250,Web,Desktop,Display,786,85,4
ads13631,2017-07-15,Saturday,13:00,Mugen,336x250,Web,Mobile,Video,387,44,4
ads13632,2017-07-16,Sunday,13:00,Ogly,300x250,App,Mobile,Video,444,43,4
ads13633,2017-07-17,Monday,13:00,Mugen,336x250,Web,Mobile,Display,175,19,1
ads13634,2017-07-18,Tuesday,13:00,Paul and Clark,300x250,App,Mobile,Display,522,91,3
ads13635,2017-07-19,Wednesday,13:00,Zion,300x250,App,Mobile,Video,191,24,2
ads13636,2017-07-20,Thursday,13:00,MediaCom,700x450,Web,Desktop,Video,307,37,2
ads13637,2017-07-21,Friday,13:00,Dentsu,300x250,App,Mobile,Display,348,36,3
ads13638,2017-07-22,Saturday,13:00,Mugen,720x300,Web,Desktop,Display,982,103,5
ads13639,2017-07-23,Sunday,13:00,Dentsu,480x70,Web,Mobile,Display,187,22,1
ads13640,2017-07-24,Monday,13:00,MediaCom,336x250,Web,Desktop,Video,602,61,3
ads13641,2017-07-25,Tuesday,13:00,Ogly,300x250,Web,Mobile,Video,72,9,1
ads13642,2017-07-26,Wednesday,13:00,Paul and Clark,480x70,Web,Mobile,Display,1274,172,9
ads13643,2017-07-27,Thursday,13:00,Zion,300x250,Web,Mobile,Display,343,35,3
ads13644,2017-07-28,Friday,13:00,Zion,300x250,Web,Mobile,Video,973,137,7
ads13645,2017-07-29,Saturday,13:00,Paul and Clark,700x450,App,Mobile,Video,449,45,4
ads13646,2017-07-30,Sunday,13:00,Ogly,336x250,Web,Desktop,Display,322,35,3
ads13647,2017-07-31,Monday,13:00,MediaCom,336x250,App,Mobile,Video,37,5,1
ads13648,2017-08-01,Tuesday,13:00,Dentsu,728x152,Web,Desktop,Display,102,11,1
ads13649,2017-08-02,Wednesday,13:00,Mugen,336x250,Web,Desktop,Display,32,0,0
ads13650,2017-08-03,Thursday,13:00,Ogly,300x250,Web,Desktop,Video,40,0,0
ads13651,2017-08-04,Friday,13:00,Dentsu,728x153,Web,Desktop,Display,70,18,1
ads13652,2017-08-05,Saturday,13:00,Zion,700x450,Web,Mobile,Video,26,5,0
ads13653,2017-08-06,Sunday,13:00,MediaCom,336x250,App,Mobile,Display,29,0,0
ads13654,2017-08-07,Monday,13:00,Paul and Clark,720x300,Web,Desktop,Display,2,0,0
ads13655,2017-08-08,Tuesday,13:00,Mugen,480x70,App,Mobile,Display,67,15,1
ads13656,2017-08-09,Wednesday,13:00,Ogly,300x250,Web,Desktop,Display,35,8,1
ads13657,2017-08-10,Thursday,13:00,Mugen,300x250,App,Mobile,Video,60,9,1
ads13658,2017-08-11,Friday,13:00,Paul and Clark,480x70,App,Mobile,Display,25,0,0
ads13659,2017-08-12,Saturday,13:00,Zion,300x250,Web,Desktop,Display,134,18,1
ads13660,2017-08-13,Sunday,13:00,MediaCom,336x250,Web,Mobile,Video,68,10,1
ads13661,2017-08-14,Monday,13:00,Dentsu,700x450,Web,Desktop,Video,14,3,0
ads13662,2017-08-15,Tuesday,13:00,Mugen,336x250,Web,Mobile,Display,35,0,0
ads13663,2017-08-16,Wednesday,13:00,Dentsu,300x250,App,Mobile,Display,8,2,0
ads13664,2017-08-17,Thursday,13:00,MediaCom,480x70,Web,Mobile,Display,62,16,1
ads13665,2017-08-18,Friday,13:00,Ogly,336x250,Web,Mobile,Display,2,1,0
ads13666,2017-08-19,Saturday,13:00,Paul and Clark,300x250,App,Mobile,Display,11,0,0
ads13667,2017-08-20,Sunday,13:00,Zion,720x300,Web,Desktop,Display,44,0,0
ads13668,2017-08-21,Monday,13:00,Zion,300x600,Web,Desktop,Display,33,0,0
ads13669,2017-08-22,Tuesday,13:00,Paul and Clark,336x250,Web,Desktop,Video,29,0,0
ads13670,2017-08-23,Wednesday,13:00,Ogly,300x250,Web,Mobile,Video,13,0,0
ads13671,2017-08-24,Thursday,13:00,MediaCom,336x250,Web,Desktop,Display,41,0,0
ads13672,2017-08-25,Friday,13:00,Dentsu,300x250,Web,Mobile,Display,61,14,1
ads13673,2017-08-26,Saturday,13:00,Mugen,300x250,Web,Mobile,Video,6,0,0
ads13674,2017-08-27,Sunday,13:00,Ogly,700x450,App,Mobile,Video,18,0,0
ads13675,2017-08-28,Monday,13:00,Dentsu,300x250,Web,Mobile,Display,64,19,1
ads13676,2017-08-29,Tuesday,13:00,Zion,336x250,App,Mobile,Video,26,0,0
ads13677,2017-08-30,Wednesday,13:00,MediaCom,728x161,Web,Desktop,Display,28,10,0
ads13678,2017-08-31,Thursday,13:00,Paul and Clark,336x250,App,Mobile,Display,54,14,1
ads13679,2017-09-01,Friday,13:00,Mugen,300x250,Web,Desktop,Video,71,18,1
ads13680,2017-09-02,Saturday,13:00,Ogly,728x162,Web,Desktop,Display,25,0,0
ads13681,2017-09-03,Sunday,13:00,Mugen,300x250,Web,Desktop,Display,8,1,0
ads13682,2017-09-04,Monday,13:00,Paul and Clark,300x250,Web,Desktop,Video,44,0,0
ads13683,2017-09-05,Tuesday,13:00,Zion,720x300,Web,Desktop,Display,42,0,0
ads13684,2017-09-06,Wednesday,13:00,MediaCom,480x70,App,Mobile,Display,34,9,0
ads13685,2017-09-07,Thursday,13:00,Dentsu,336x250,Web,Mobile,Video,40,13,0
ads13686,2017-09-08,Friday,13:00,Mugen,300x250,App,Mobile,Video,24,0,0
ads13687,2017-09-09,Saturday,13:00,Dentsu,480x70,App,Mobile,Display,1,0,0
ads13688,2017-09-10,Sunday,13:00,MediaCom,300x250,App,Mobile,Display,26,7,0
ads13689,2017-09-11,Monday,13:00,Ogly,300x250,App,Mobile,Video,57,7,1
ads13690,2017-09-12,Tuesday,13:00,Paul and Clark,700x450,Web,Desktop,Video,77110,491,67
ads13691,2017-09-13,Wednesday,13:00,Zion,336x250,Web,Mobile,Display,32391,164,43
ads13692,2017-09-14,Thursday,13:00,Zion,720x300,Web,Desktop,Display,40966,164,31
ads13693,2017-09-15,Friday,13:00,Paul and Clark,480x70,Web,Mobile,Display,336277,791,178
ads13694,2017-09-16,Saturday,13:00,Ogly,336x250,Web,Mobile,Display,95231,234,85
ads13695,2017-09-17,Sunday,13:00,MediaCom,300x250,Web,Mobile,Video,1008092,1587,624
ads13696,2017-09-18,Monday,13:00,Dentsu,480x70,Web,Mobile,Display,279770,622,216
ads13697,2017-09-19,Tuesday,13:00,Mugen,300x600,Web,Desktop,Display,696786,1259,716
ads13698,2017-09-20,Wednesday,13:00,Ogly,336x250,Web,Desktop,Video,1236044,2505,1002
ads13699,2017-09-21,Thursday,13:00,Dentsu,700x450,App,Mobile,Video,1125132,2200,1010
ads13700,2017-09-22,Friday,13:00,Zion,336x250,Web,Desktop,Display,15432,31,9
ads13701,2017-09-23,Saturday,13:00,MediaCom,300x250,Web,Mobile,Display,83763,435,47
ads13702,2017-09-24,Sunday,13:00,Paul and Clark,728x167,Web,Desktop,Display,39751,116,27
ads13703,2017-09-25,Monday,13:00,Mugen,336x250,Web,Desktop,Display,1083191,2102,1012
ads13704,2017-09-26,Tuesday,13:00,Ogly,300x250,Web,Mobile,Display,1224576,2468,1013
ads13705,2017-09-27,Wednesday,13:00,Mugen,336x250,App,Mobile,Video,375289,883,249
ads13706,2017-09-28,Thursday,13:00,Paul and Clark,700x450,Web,Mobile,Video,320013,802,243
ads13707,2017-09-30,Saturday,13:00,MediaCom,300x250,Web,Desktop,Video,1212621,2057,796
ads13708,2017-10-01,Sunday,13:00,Dentsu,480x70,App,Mobile,Display,24222,55,24
ads13709,2017-10-02,Monday,13:00,Mugen,300x250,Web,Desktop,Display,329,49,3
ads13710,2017-10-04,Wednesday,13:00,MediaCom,720x300,Web,Desktop,Display,66074,8807,435
ads13711,2017-10-06,Friday,13:00,Paul and Clark,336x250,Web,Mobile,Video,50900,268,50
ads13712,2017-10-07,Saturday,13:00,Zion,300x250,App,Mobile,Video,66275,325,57
ads13713,2017-10-08,Sunday,13:00,Zion,336x250,Web,Mobile,Display,1254190,2561,996
ads13714,2017-10-10,Tuesday,13:00,Ogly,300x250,App,Mobile,Video,510474,1176,283
ads13715,2017-10-11,Wednesday,13:00,MediaCom,700x450,Web,Desktop,Video,125504,241,103
ads13716,2017-10-12,Thursday,13:00,Dentsu,300x250,App,Mobile,Display,1203290,2318,1007
ads13717,2017-10-14,Saturday,13:00,Ogly,480x70,Web,Mobile,Display,91688,473,110
ads13718,2017-10-15,Sunday,13:00,Dentsu,336x250,Web,Desktop,Video,23656,82,20
ads13719,2017-10-16,Monday,13:00,Zion,300x250,Web,Mobile,Video,334332,773,214
ads13720,2017-10-18,Wednesday,13:00,Paul and Clark,300x250,Web,Mobile,Display,70418,371,67
ads13721,2017-10-19,Thursday,13:00,Mugen,300x250,Web,Mobile,Video,1273019,2384,876
ads13722,2017-10-20,Friday,13:00,Ogly,700x450,App,Mobile,Video,287276,667,203
ads13723,2017-10-22,Sunday,13:00,Paul and Clark,336x250,App,Mobile,Video,465980,1046,240
ads13724,2017-10-24,Tuesday,13:00,MediaCom,336x250,Web,Desktop,Display,1212807,2329,998
ads13725,2017-10-25,Wednesday,13:00,Dentsu,300x250,Web,Desktop,Video,38925,5714,289
ads13726,2017-10-26,Thursday,13:00,Mugen,728x177,Web,Desktop,Display,68715,9152,389
ads13727,2017-10-28,Saturday,13:00,MediaCom,336x250,App,Mobile,Display,11298,1241,54
ads13728,2017-10-29,Sunday,13:00,Ogly,720x300,Web,Desktop,Display,52534,7245,259
ads13729,2017-10-30,Monday,13:00,Paul and Clark,480x70,App,Mobile,Display,72852,9992,382
ads13730,2017-10-31,Tuesday,13:00,Zion,300x250,Web,Desktop,Display,690,73,3
ads13731,2017-11-04,Saturday,13:00,MediaCom,336x250,Web,Mobile,Video,74767,428,71
ads13732,2017-11-05,Sunday,13:00,Dentsu,700x450,Web,Desktop,Video,473537,1109,282
ads13733,2017-11-06,Monday,13:00,Mugen,336x250,Web,Mobile,Display,1209234,2401,869
ads13734,2017-11-09,Thursday,13:00,Zion,336x250,Web,Mobile,Display,82440,525,88
ads13735,2017-11-10,Friday,13:00,MediaCom,300x250,App,Mobile,Display,133347,814,76
ads13736,2017-11-11,Saturday,13:00,Paul and Clark,720x300,Web,Desktop,Display,146881,316,141
ads13737,2017-11-12,Sunday,13:00,Mugen,300x600,Web,Desktop,Display,265087,638,201
ads13738,2017-11-13,Monday,13:00,Ogly,336x250,Web,Desktop,Video,8088,1179,49
ads13739,2017-11-14,Tuesday,13:00,Mugen,300x250,Web,Mobile,Video,13159,1882,89
ads13740,2017-11-15,Wednesday,13:00,Paul and Clark,336x250,Web,Desktop,Display,36234,5167,170
ads13741,2017-11-16,Thursday,13:00,Zion,300x250,Web,Mobile,Display,11238,1448,72
ads13742,2017-11-17,Friday,13:00,MediaCom,300x250,Web,Mobile,Video,138786,337,128
ads13743,2017-11-18,Saturday,13:00,Dentsu,700x450,App,Mobile,Video,94948,473,109
ads13744,2017-11-19,Sunday,13:00,Mugen,300x250,Web,Mobile,Display,265336,445,271
ads13745,2017-11-20,Monday,13:00,Dentsu,336x250,App,Mobile,Video,114221,824,87
ads13746,2017-11-21,Tuesday,13:00,MediaCom,728x185,Web,Desktop,Display,453724,810,469
ads13747,2017-11-22,Wednesday,13:00,Ogly,336x250,App,Mobile,Display,445415,606,359
ads13748,2017-11-23,Thursday,13:00,Paul and Clark,300x250,Web,Desktop,Video,384453,955,272
ads13749,2017-11-24,Friday,13:00,Zion,728x186,Web,Desktop,Display,144201,352,126
ads13750,2017-11-25,Saturday,13:00,Zion,300x250,Web,Desktop,Display,114656,487,67
ads13751,2017-11-26,Sunday,13:00,Paul and Clark,300x250,Web,Desktop,Video,88173,562,74
ads13752,2017-11-27,Monday,13:00,Ogly,720x300,Web,Desktop,Display,148040,308,137
ads13753,2017-11-28,Tuesday,13:00,MediaCom,480x70,App,Mobile,Display,106155,780,91
ads13754,2017-11-29,Wednesday,13:00,Dentsu,336x250,Web,Mobile,Video,212078,470,163
ads13755,2017-11-30,Thursday,13:00,Mugen,300x250,App,Mobile,Video,145826,183,130
ads13756,2017-12-01,Friday,13:00,Ogly,480x70,App,Mobile,Display,50063,240,49
ads13757,2017-12-02,Saturday,13:00,Dentsu,300x250,App,Mobile,Display,324560,682,280
ads13758,2017-12-03,Sunday,13:00,Zion,300x250,App,Mobile,Video,986470,1848,971
ads13759,2017-12-04,Monday,13:00,MediaCom,700x450,Web,Desktop,Video,390897,913,241
ads13760,2017-12-05,Tuesday,13:00,Paul and Clark,336x250,Web,Mobile,Display,121308,276,96
ads13761,2017-12-06,Wednesday,13:00,Mugen,720x300,Web,Desktop,Display,20206,1951,72
ads13762,2017-12-07,Thursday,13:00,Ogly,480x70,Web,Mobile,Display,58995,308,56
ads13763,2017-12-08,Friday,13:00,Mugen,336x250,Web,Mobile,Display,125511,846,86
ads13764,2017-12-09,Saturday,13:00,Paul and Clark,300x250,Web,Mobile,Video,69097,415,63
ads13765,2017-12-10,Sunday,13:00,Zion,480x70,Web,Mobile,Display,80041,390,82
ads13766,2017-12-11,Monday,13:00,MediaCom,300x600,Web,Desktop,Display,298536,659,245
ads13767,2017-12-12,Tuesday,13:00,Dentsu,336x250,Web,Desktop,Video,1176186,2237,955
ads13768,2017-12-13,Wednesday,13:00,Mugen,700x450,App,Mobile,Video,707190,1043,443
ads13769,2017-12-14,Thursday,13:00,Dentsu,336x250,Web,Desktop,Display,67136,8856,398
ads13770,2017-12-15,Friday,13:00,MediaCom,300x250,Web,Mobile,Display,41168,5909,290
ads13771,2017-12-16,Saturday,13:00,Ogly,728x191,Web,Desktop,Display,59236,212,32
ads13772,2017-12-17,Sunday,13:00,Paul and Clark,336x250,Web,Desktop,Display,32057,136,32
ads13773,2017-12-18,Monday,13:00,Zion,300x250,Web,Mobile,Display,301802,690,217
ads13774,2017-12-19,Tuesday,13:00,Zion,336x250,App,Mobile,Video,63542,326,87
ads13775,2017-12-20,Wednesday,13:00,Paul and Clark,700x450,Web,Mobile,Video,264141,590,196
ads13776,2017-12-21,Thursday,13:00,Ogly,336x250,App,Mobile,Display,64416,124,52
ads13777,2017-12-22,Friday,13:00,MediaCom,300x250,Web,Desktop,Video,118101,665,66
ads13778,2017-12-23,Saturday,13:00,Dentsu,480x70,App,Mobile,Display,22684,2648,102
ads13779,2017-12-24,Sunday,13:00,Mugen,300x250,Web,Desktop,Display,70384,371,63
ads13780,2017-12-25,Monday,13:00,Ogly,300x250,Web,Desktop,Video,150682,347,144
ads13781,2017-12-26,Tuesday,13:00,Dentsu,720x300,Web,Desktop,Display,122556,130,96
ads13782,2017-12-27,Wednesday,13:00,Zion,300x250,Web,Desktop,Display,1164851,2301,882
ads13783,2017-12-28,Thursday,13:00,MediaCom,336x250,Web,Mobile,Video,119968,595,82
ads13784,2017-12-29,Friday,13:00,Paul and Clark,300x250,App,Mobile,Video,7852,1032,43
ads13785,2017-12-30,Saturday,13:00,Mugen,336x250,Web,Mobile,Display,17326,1822,73
ads13786,2017-12-31,Sunday,13:00,Ogly,300x250,App,Mobile,Display,4379,411,23
ads13787,2017-01-01,Sunday,12:00,Mugen,336x250,Web,Desktop,Video,24886,2994,106
ads13788,2017-01-02,Monday,12:00,Paul and Clark,300x250,Web,Mobile,Video,34839,5393,282
ads13789,2017-01-03,Tuesday,12:00,Zion,480x70,Web,Mobile,Display,23745,2813,104
ads13790,2017-01-04,Wednesday,12:00,MediaCom,300x250,Web,Mobile,Display,8829,945,44
ads13791,2017-01-05,Thursday,12:00,Dentsu,300x250,Web,Mobile,Video,32126,4993,267
ads13792,2017-01-06,Friday,12:00,Mugen,700x450,App,Mobile,Video,88047,572,88
ads13793,2017-01-07,Saturday,12:00,Dentsu,336x250,Web,Desktop,Display,218837,486,136
ads13794,2017-01-08,Sunday,12:00,MediaCom,336x250,App,Mobile,Video,108867,637,92
ads13795,2017-01-09,Monday,12:00,Ogly,728x93,Web,Desktop,Display,16284,1677,75
ads13796,2017-01-10,Tuesday,12:00,Paul and Clark,336x250,Web,Desktop,Display,46876,6904,326
ads13797,2017-01-11,Wednesday,12:00,Zion,300x250,Web,Desktop,Video,292023,686,200
ads13798,2017-01-12,Thursday,12:00,Zion,728x94,Web,Desktop,Display,405196,961,267
ads13799,2017-01-13,Friday,12:00,Paul and Clark,700x450,Web,Mobile,Video,52694,248,49
ads13800,2017-01-14,Saturday,12:00,Ogly,336x250,App,Mobile,Display,101608,703,91
ads13801,2017-01-15,Sunday,12:00,MediaCom,720x300,Web,Desktop,Display,58280,321,82
ads13802,2017-01-16,Monday,12:00,Dentsu,480x70,App,Mobile,Display,19396,1978,72
ads13803,2017-01-17,Tuesday,12:00,Mugen,300x250,Web,Desktop,Display,30781,117,24
ads13804,2017-01-18,Wednesday,12:00,Ogly,300x250,App,Mobile,Video,72066,9749,392
ads13805,2017-01-19,Thursday,12:00,Dentsu,480x70,App,Mobile,Display,6599,813,42
ads13806,2017-01-20,Friday,12:00,Zion,300x250,Web,Desktop,Display,111721,140,96
ads13807,2017-01-21,Saturday,12:00,MediaCom,336x250,Web,Mobile,Video,55354,285,64
ads13808,2017-01-22,Sunday,12:00,Paul and Clark,700x450,Web,Desktop,Video,322615,730,208
ads13809,2017-01-23,Monday,12:00,Mugen,336x250,Web,Mobile,Display,2063,261,13
ads13810,2017-01-24,Tuesday,12:00,Ogly,300x250,App,Mobile,Display,41948,6141,310
ads13811,2017-01-25,Wednesday,12:00,Mugen,480x70,Web,Mobile,Display,73364,395,63
ads13812,2017-01-26,Thursday,12:00,Paul and Clark,336x250,Web,Mobile,Display,54047,143,57
ads13813,2017-01-27,Friday,12:00,Zion,300x250,App,Mobile,Display,154542,394,131
ads13814,2017-01-28,Saturday,12:00,MediaCom,720x300,Web,Desktop,Display,72621,381,73
ads13815,2017-01-29,Sunday,12:00,Dentsu,300x600,Web,Desktop,Display,172007,198,137
ads13816,2017-01-30,Monday,12:00,Mugen,336x250,Web,Desktop,Video,102530,221,96
ads13817,2017-01-31,Tuesday,12:00,Dentsu,300x250,Web,Mobile,Video,417377,974,254
ads13818,2017-02-01,Wednesday,12:00,MediaCom,336x250,Web,Desktop,Display,19301,2210,75
ads13819,2017-02-02,Thursday,12:00,Ogly,300x250,Web,Mobile,Display,12996,1535,48
ads13820,2017-02-03,Friday,12:00,Paul and Clark,300x250,Web,Mobile,Video,212089,496,183
ads13821,2017-02-04,Saturday,12:00,Zion,700x450,App,Mobile,Video,133828,322,122
ads13822,2017-02-05,Sunday,12:00,Zion,300x250,Web,Mobile,Display,152042,365,127
ads13823,2017-02-06,Monday,12:00,Paul and Clark,336x250,App,Mobile,Video,138186,333,117
ads13824,2017-02-07,Tuesday,12:00,Ogly,728x102,Web,Desktop,Display,314555,681,282
ads13825,2017-02-08,Wednesday,12:00,MediaCom,336x250,App,Mobile,Display,268975,339,214
ads13826,2017-02-09,Thursday,12:00,Dentsu,300x250,Web,Desktop,Video,19926,2838,175
ads13827,2017-02-10,Friday,12:00,Mugen,728x103,Web,Desktop,Display,12058,1493,61
ads13828,2017-02-11,Saturday,12:00,Ogly,300x250,Web,Desktop,Display,7342,1066,73
ads13829,2017-02-12,Sunday,12:00,Dentsu,300x250,Web,Desktop,Video,293542,661,211
ads13830,2017-02-13,Monday,12:00,Zion,720x300,Web,Desktop,Display,11393,1640,109
ads13831,2017-02-14,Tuesday,12:00,MediaCom,480x70,App,Mobile,Display,18915,2736,170
ads13832,2017-02-15,Wednesday,12:00,Paul and Clark,336x250,Web,Mobile,Video,53013,138,50
ads13833,2017-02-16,Thursday,12:00,Mugen,300x250,App,Mobile,Video,43521,95,41
ads13834,2017-02-17,Friday,12:00,Ogly,480x70,App,Mobile,Display,49990,233,51
ads13835,2017-02-18,Saturday,12:00,Mugen,300x250,App,Mobile,Display,8134,1133,46
ads13836,2017-02-19,Sunday,12:00,Paul and Clark,300x250,App,Mobile,Video,31114,4327,287
ads13837,2017-02-20,Monday,12:00,Zion,700x450,Web,Desktop,Video,9343,1052,50
ads13838,2017-02-21,Tuesday,12:00,MediaCom,336x250,Web,Mobile,Display,7770,1000,29
ads13839,2017-02-22,Wednesday,12:00,Dentsu,720x300,Web,Desktop,Display,22970,2736,90
ads13840,2017-02-23,Thursday,12:00,Mugen,480x70,Web,Mobile,Display,66081,9108,349
ads13841,2017-02-24,Friday,12:00,Dentsu,336x250,Web,Mobile,Display,283,28,3
ads13842,2017-02-25,Saturday,12:00,MediaCom,300x250,Web,Mobile,Video,11453,1663,76
ads13843,2017-02-26,Sunday,12:00,Ogly,480x70,Web,Mobile,Display,9874,1209,58
ads13844,2017-02-27,Monday,12:00,Paul and Clark,300x600,Web,Desktop,Display,9316,1038,49
ads13845,2017-02-28,Tuesday,12:00,Zion,336x250,Web,Desktop,Video,192607,481,153
ads13846,2017-03-01,Wednesday,12:00,Zion,700x450,App,Mobile,Video,9014,1082,51
ads13847,2017-03-02,Thursday,12:00,Paul and Clark,336x250,Web,Desktop,Display,361,46,2
ads13848,2017-03-03,Friday,12:00,Ogly,300x250,Web,Mobile,Display,61526,279,73
ads13849,2017-03-04,Saturday,12:00,MediaCom,728x108,Web,Desktop,Display,13112,1099,68
ads13850,2017-03-05,Sunday,12:00,Dentsu,336x250,Web,Desktop,Display,17703,1836,73
ads13851,2017-03-06,Monday,12:00,Mugen,300x250,Web,Mobile,Display,51070,244,57
ads13852,2017-03-07,Tuesday,12:00,Ogly,336x250,App,Mobile,Video,35344,71,32
ads13853,2017-03-08,Wednesday,12:00,Dentsu,700x450,Web,Mobile,Video,28443,4253,245
ads13854,2017-03-09,Thursday,12:00,Zion,336x250,App,Mobile,Display,16106,2181,139
ads13855,2017-03-10,Friday,12:00,MediaCom,300x250,Web,Desktop,Video,24130,61,26
ads13856,2017-03-11,Saturday,12:00,Paul and Clark,480x70,App,Mobile,Display,233220,555,183
ads13857,2017-03-12,Sunday,12:00,Mugen,300x250,Web,Desktop,Display,16583,1572,55
ads13858,2017-03-13,Monday,12:00,Ogly,300x250,Web,Desktop,Video,1135,97,6
ads13859,2017-03-14,Tuesday,12:00,Mugen,720x300,Web,Desktop,Display,92028,360,51
ads13860,2017-03-15,Wednesday,12:00,Paul and Clark,300x250,Web,Desktop,Display,242,45,2
ads13861,2017-03-16,Thursday,12:00,Zion,336x250,Web,Mobile,Video,92,10,1
ads13862,2017-03-17,Friday,12:00,MediaCom,300x250,App,Mobile,Video,74716,170,61
ads13863,2017-03-18,Saturday,12:00,Dentsu,336x250,Web,Mobile,Display,1264,159,8
